customer_id,num_channels_used,late_night_txn_count,late_night_ratio,weekend_txn_count,activity_span_days,unique_countries,unique_provinces,unique_cities,geo_diversity_score,near_threshold_count,avg_txn_per_active_day,unique_merchant_categories,txn_to_income_ratio,label
IND_00313,7,13,0.24528301886792453,17,357,4,4,5,53,0,1.127659574468085,5,0.5664709847049317,0
IND_00314,7,18,0.27692307692307694,22,353,3,4,5,43,0,1.1016949152542372,5,0.8608992407856915,0
IND_00315,7,12,0.24489795918367346,10,348,4,4,5,53,0,1.1136363636363635,4,0.5241842837977703,0
IND_00316,7,11,0.28205128205128205,12,356,2,4,5,33,0,1.054054054054054,4,0.7968505269853707,0
IND_00317,6,19,0.3064516129032258,24,363,2,4,5,33,0,1.0333333333333334,5,0.2510145648190384,1
IND_00318,7,10,0.29411764705882354,12,365,2,4,5,33,0,1.0,5,0.9789488254416666,0
IND_00319,6,13,0.2708333333333333,15,344,2,4,5,33,0,1.0666666666666667,5,0.39981402255457577,0
IND_00320,5,14,0.28,19,343,3,4,4,42,0,1.1111111111111112,5,0.7247866023640863,0
IND_00321,7,10,0.20408163265306123,18,360,3,4,5,43,0,1.065217391304348,5,0.12591646465702144,0
IND_00322,7,14,0.2641509433962264,17,340,4,4,5,53,0,1.0392156862745099,5,0.44333658218667277,0
IND_00323,6,9,0.17307692307692307,17,358,2,4,5,33,0,1.0612244897959184,5,4.788550937213595,0
IND_00324,6,11,0.275,14,356,3,4,5,43,0,1.0256410256410255,4,0.20618079511867918,0
IND_00325,7,13,0.2826086956521739,9,364,2,4,5,33,0,1.0952380952380953,4,1.9135933679518027,0
IND_00326,6,12,0.2222222222222222,18,357,4,4,5,53,0,1.1020408163265305,5,0.18806914903069305,1
IND_00327,7,15,0.3125,15,352,3,4,5,43,0,1.0909090909090908,5,2.202560101202143,0
IND_00328,7,16,0.32653061224489793,11,362,1,4,5,23,0,1.0888888888888888,4,1.0378788171016762,0
IND_00329,7,22,0.38596491228070173,13,341,3,4,5,43,0,1.0754716981132075,5,0.804069279572595,0
IND_00330,6,6,0.11764705882352941,12,357,3,4,5,43,0,1.0625,5,3.532095644240093,0
IND_00331,7,15,0.3,14,357,3,4,5,43,0,1.0869565217391304,5,1.4446823739629149,0
IND_00332,7,14,0.32558139534883723,8,334,3,4,5,43,0,1.048780487804878,5,0.5839159554555292,0
IND_00333,7,15,0.29411764705882354,13,370,2,4,5,33,0,1.0851063829787233,5,0.39594296678192437,0
IND_00334,7,17,0.3541666666666667,15,345,3,4,5,43,0,1.0434782608695652,4,1.8857514886353548,0
IND_00335,7,14,0.23728813559322035,20,333,4,4,5,53,0,1.0350877192982457,4,1.3010979229583135,0
IND_00336,7,7,0.1206896551724138,18,360,2,4,5,33,0,1.0357142857142858,5,0.8734760498501891,0
IND_00337,7,17,0.25757575757575757,19,353,2,4,5,33,0,1.064516129032258,5,0.47410215275774087,1
IND_00338,7,9,0.16363636363636364,17,356,3,4,5,43,0,1.0576923076923077,5,3.520293502098786,0
IND_00339,7,21,0.38181818181818183,9,357,4,4,5,53,0,1.0576923076923077,5,0.40257359153641636,0
IND_00340,7,8,0.18604651162790697,12,320,3,4,5,43,0,1.048780487804878,4,0.4391119325760759,0
IND_00341,7,11,0.18032786885245902,20,351,3,4,5,43,0,1.1090909090909091,5,1.0586553448228948,0
IND_00342,7,8,0.20512820512820512,14,343,3,4,5,43,0,1.0833333333333333,4,1.6085288187515998,0
IND_00343,6,16,0.3018867924528302,11,363,4,4,5,53,0,1.0816326530612246,5,1.5942379745082529,0
IND_00344,7,13,0.28888888888888886,9,344,2,4,5,33,0,1.0714285714285714,5,4.0464094675311815,0
IND_00345,7,5,0.1111111111111111,17,361,3,4,5,43,0,1.0465116279069768,5,0.05602078464764822,0
IND_00346,7,14,0.25,17,362,2,4,5,33,0,1.0980392156862746,5,0.5401841776647571,0
IND_00347,7,15,0.2830188679245283,14,343,2,4,5,33,0,1.0392156862745099,5,1.4293109255292593,0
IND_00348,7,15,0.25,19,360,4,4,5,53,0,1.0714285714285714,5,0.6076201228170699,0
IND_00349,6,16,0.32653061224489793,11,359,4,4,5,53,0,1.0425531914893618,5,1.1821949092392123,0
IND_00350,7,8,0.17777777777777778,10,345,2,4,5,33,0,1.0227272727272727,4,0.7555088375773567,0
IND_00351,7,14,0.35,10,346,2,4,5,33,0,1.1111111111111112,5,0.23362586100142996,1
IND_00352,7,12,0.2857142857142857,13,330,3,4,5,43,0,1.05,4,0.7859047004710834,0
IND_00353,6,13,0.23636363636363636,14,367,3,4,5,43,0,1.0576923076923077,5,5.285248055073743,0
IND_00354,6,17,0.32075471698113206,14,353,4,4,5,53,0,1.0392156862745099,5,0.41941284142134766,0
IND_00355,7,14,0.2222222222222222,15,369,4,4,5,53,0,1.0677966101694916,5,0.9926482167965237,0
IND_00356,6,8,0.20512820512820512,9,338,3,4,5,43,0,1.054054054054054,5,0.5006868793541406,0
IND_00357,5,6,0.13953488372093023,16,357,2,4,5,33,0,1.075,5,0.6164992690069708,0
IND_00358,7,14,0.25,17,353,4,4,5,53,0,1.0769230769230769,5,0.22334271801164862,1
IND_00359,5,14,0.25,11,353,4,4,5,53,0,1.12,5,0.44422537310551374,0
IND_00360,7,13,0.26,15,362,4,4,5,53,0,1.0204081632653061,5,0.3375085515465674,0
IND_00361,6,10,0.2222222222222222,12,354,4,4,5,53,0,1.0465116279069768,3,0.8564411484015128,0
IND_00362,7,12,0.21428571428571427,17,362,2,4,5,33,0,1.0769230769230769,5,1.2010853104094397,0
IND_00363,5,11,0.19642857142857142,16,366,2,4,5,33,0,1.0566037735849056,5,0.7233896295234156,0
IND_00364,7,17,0.2982456140350877,11,357,4,4,5,53,0,1.0363636363636364,5,0.4490358409543402,0
IND_00365,6,16,0.3137254901960784,15,356,3,4,5,43,0,1.0625,5,0.725840113526341,0
IND_00366,7,14,0.2545454545454545,16,362,3,4,5,43,0,1.0784313725490196,5,0.742597563526913,0
IND_00367,7,10,0.21739130434782608,13,345,4,4,5,53,0,1.0454545454545454,5,0.7539515856977455,0
IND_00368,7,14,0.2545454545454545,14,351,2,4,5,33,0,1.0377358490566038,5,4.956632772723947,0
IND_00369,6,16,0.27586206896551724,13,353,3,4,5,43,0,1.0943396226415094,5,1.840222037734609,0
IND_00370,6,10,0.20833333333333334,8,351,2,4,5,33,0,1.0,4,1.8825188283000391,0
IND_00371,6,14,0.28,16,361,2,4,5,33,0,1.0416666666666667,5,0.5484219741829502,0
IND_00372,7,12,0.24,11,367,2,4,4,32,0,1.0638297872340425,4,1.1784666512165234,0
IND_00373,7,16,0.3076923076923077,15,370,3,4,5,43,0,1.04,5,0.5149349854596748,1
IND_00374,7,8,0.1568627450980392,18,357,3,4,5,43,0,1.0851063829787233,4,0.40899871966368545,0
IND_00375,7,12,0.2222222222222222,10,352,3,4,5,43,0,1.0384615384615385,4,0.6192573728162178,0
IND_00376,7,6,0.13333333333333333,6,349,3,4,5,43,0,1.0227272727272727,5,0.5675440523675679,0
IND_00377,6,10,0.20833333333333334,14,361,2,4,5,33,0,1.0212765957446808,5,1.5146499716967963,0
IND_00378,7,16,0.37209302325581395,11,348,2,4,5,33,0,1.1025641025641026,4,4.099515772764617,0
IND_00379,7,21,0.3888888888888889,15,362,2,4,5,33,0,1.0588235294117647,5,0.1287854414643001,1
IND_00380,7,14,0.2641509433962264,17,360,4,4,5,53,0,1.0816326530612246,5,1.2995145110591841,0
IND_00381,6,7,0.17073170731707318,8,353,3,4,5,43,0,1.025,4,0.4592022699331501,0
IND_00382,7,15,0.32608695652173914,12,355,2,4,5,33,0,1.0952380952380953,5,1.5345517633007486,0
IND_00383,7,14,0.2413793103448276,19,349,4,4,5,53,0,1.0545454545454545,4,1.7787702606265152,0
IND_00384,6,14,0.3111111111111111,13,347,3,4,5,43,0,1.0465116279069768,5,0.31761752673821547,0
IND_00385,7,17,0.32075471698113206,10,364,3,4,5,43,0,1.06,4,0.30551630326990203,0
IND_00386,7,18,0.2727272727272727,19,369,2,4,5,33,0,1.1,5,0.8543613256525519,0
IND_00387,6,14,0.25925925925925924,13,364,4,4,5,53,0,1.08,5,0.7029783547861124,0
IND_00388,7,14,0.4117647058823529,8,288,1,4,5,23,0,1.0625,4,1.1934097829176662,0
IND_00389,7,9,0.15789473684210525,16,370,3,4,5,43,0,1.14,5,2.2666830382411836,0
IND_00390,6,9,0.20454545454545456,18,351,3,4,5,43,0,1.1,5,0.4015953489126508,0
IND_00391,7,17,0.34,12,363,3,4,5,43,0,1.1363636363636365,4,1.2487511686802897,0
IND_00392,6,19,0.40425531914893614,16,327,2,4,5,33,0,1.0217391304347827,5,0.1139922137833658,0
IND_00393,7,10,0.2127659574468085,9,351,4,4,5,53,0,1.0444444444444445,5,0.5987687107750096,0
IND_00394,7,14,0.2978723404255319,8,351,3,4,5,43,0,1.0,5,0.5764574897862336,1
IND_00395,6,7,0.175,10,372,4,4,5,53,0,1.0256410256410255,5,1.2591312273836608,0
IND_00396,6,8,0.16666666666666666,15,358,2,4,5,33,0,1.1162790697674418,5,0.5516726364626577,0
IND_00397,7,9,0.21951219512195122,10,345,3,4,5,43,0,1.0512820512820513,4,0.6595069246170111,0
IND_00398,7,20,0.3508771929824561,14,347,2,4,5,33,0,1.0363636363636364,4,0.7995464039893506,0
IND_00399,6,9,0.20454545454545456,8,365,3,4,5,43,0,1.0731707317073171,4,0.7242621332438727,0
IND_00400,7,13,0.24528301886792453,10,331,2,4,5,33,0,1.0392156862745099,5,0.4084026222887436,0
IND_00401,6,11,0.22,12,356,2,4,5,33,0,1.0204081632653061,4,1.1833941230978442,0
IND_00402,6,14,0.2857142857142857,8,359,3,4,5,43,0,1.0208333333333333,5,1.3142536743274253,0
IND_00403,7,11,0.275,10,355,4,4,5,53,0,1.1111111111111112,4,0.3457810079191581,0
IND_00404,7,12,0.21052631578947367,16,355,3,4,5,43,0,1.1176470588235294,5,0.6272637452068781,0
IND_00405,7,13,0.23214285714285715,15,345,3,4,5,43,0,1.037037037037037,5,2.327888601448846,0
IND_00406,6,12,0.27906976744186046,11,345,3,4,5,43,0,1.0238095238095237,5,0.44721850460104084,0
IND_00407,7,8,0.18181818181818182,11,354,2,4,5,33,0,1.0731707317073171,4,0.3840800859363523,0
IND_00408,7,11,0.25,17,346,3,4,5,43,0,1.1,5,0.27682707901827897,0
IND_00409,7,8,0.16326530612244897,11,350,2,4,5,33,0,1.0208333333333333,3,0.85157528811494,0
IND_00410,6,9,0.28125,7,362,2,4,4,32,0,1.0,4,0.44994219946481967,0
IND_00411,7,16,0.26229508196721313,12,356,4,4,5,53,0,1.0701754385964912,4,0.1721217658814557,0
IND_00412,7,11,0.2558139534883721,11,346,2,4,5,33,0,1.0238095238095237,5,0.6889725446245258,1
IND_00413,7,13,0.22807017543859648,20,360,4,4,5,53,0,1.0555555555555556,4,0.42424166278043635,1
IND_00414,7,8,0.19047619047619047,6,354,2,4,5,33,0,1.05,5,0.21498178053820036,0
IND_00415,6,8,0.14814814814814814,18,352,3,4,5,43,0,1.1020408163265305,5,0.4858815578267722,0
IND_00416,6,9,0.19148936170212766,17,368,4,4,5,53,0,1.0217391304347827,5,0.22842304972812247,0
IND_00417,7,12,0.3076923076923077,15,359,2,4,5,33,0,1.0263157894736843,5,0.46952799683203733,0
IND_00418,7,18,0.2727272727272727,23,352,3,4,5,43,0,1.0476190476190477,5,1.3115155135591317,0
IND_00419,7,7,0.12280701754385964,16,347,3,4,5,43,0,1.0363636363636364,5,0.8272200952650152,0
IND_00420,6,13,0.24528301886792453,15,357,3,4,5,43,0,1.0192307692307692,5,1.286479632352454,0
IND_00421,7,13,0.24528301886792453,12,371,3,4,5,43,0,1.0392156862745099,4,0.1789502952736938,0
IND_00422,6,9,0.20454545454545456,15,350,2,4,5,33,0,1.0232558139534884,5,0.5844587484725449,0
IND_00423,7,7,0.15217391304347827,12,352,3,4,5,43,0,1.0222222222222221,4,0.17014348688876707,0
IND_00424,7,10,0.18518518518518517,13,358,4,4,5,53,0,1.1020408163265305,5,0.9183998966872781,0
IND_00425,6,9,0.21951219512195122,14,355,3,4,5,43,0,1.0,3,3.181304050750021,0
IND_00426,7,14,0.2545454545454545,16,356,3,4,5,43,0,1.0784313725490196,5,2.365675508814711,0
IND_00427,6,9,0.1836734693877551,12,362,3,4,5,43,0,1.1136363636363635,5,0.6137787557512943,0
IND_00428,7,11,0.23404255319148937,13,343,3,4,5,43,0,1.0217391304347827,5,0.5509800458078536,0
IND_00429,7,12,0.27906976744186046,8,357,3,4,5,43,0,1.075,5,0.20949541676361794,1
IND_00430,6,16,0.2909090909090909,18,328,4,4,5,53,0,1.1224489795918366,5,0.9255374547354998,0
IND_00431,7,18,0.3103448275862069,21,349,3,4,5,43,0,1.1153846153846154,5,0.5598958291896065,1
IND_00432,6,13,0.2826086956521739,13,340,4,4,5,53,0,1.0454545454545454,5,5.177961529841012,0
IND_00433,7,14,0.2978723404255319,10,362,3,4,5,43,0,1.0930232558139534,5,0.2635609455277327,0
IND_00434,6,12,0.24,14,369,4,4,5,53,0,1.1111111111111112,5,2.2176789008667517,0
IND_00435,6,13,0.26,16,346,4,4,5,53,0,1.0638297872340425,5,2.1570952690287473,0
IND_00436,6,12,0.25,12,369,3,4,5,43,0,1.0909090909090908,5,1.5325610789126036,0
IND_00437,7,7,0.14583333333333334,17,354,3,4,5,43,0,1.0434782608695652,5,0.9041156500788805,0
IND_00438,6,13,0.24074074074074073,19,361,3,4,5,43,0,1.08,5,2.4686315813985003,0
IND_00439,6,12,0.23076923076923078,17,338,3,4,5,43,0,1.1555555555555554,5,1.0683330405405609,0
IND_00440,7,13,0.23214285714285715,12,356,2,4,5,33,0,1.0980392156862746,5,1.0568674464010597,0
IND_00441,7,14,0.25,11,358,2,4,5,33,0,1.0566037735849056,5,1.0107616915896291,0
IND_00442,7,20,0.38461538461538464,13,352,3,4,5,43,0,1.04,4,0.9052290490658403,0
IND_00443,7,9,0.21428571428571427,10,350,2,4,5,33,0,1.0769230769230769,4,0.33509997011449677,0
IND_00444,7,16,0.2807017543859649,17,355,3,4,5,43,0,1.0178571428571428,5,1.9539074060131667,0
IND_00445,7,12,0.2033898305084746,10,359,3,4,5,43,0,1.0535714285714286,5,1.1263713861338622,0
IND_00446,7,7,0.14583333333333334,12,352,2,4,5,33,0,1.0666666666666667,4,1.3246859165382916,0
IND_00447,7,10,0.21739130434782608,8,353,3,4,5,43,0,1.0222222222222221,5,0.5401770470559227,0
IND_00448,7,9,0.1836734693877551,11,336,3,4,5,43,0,1.065217391304348,5,0.20138022500054192,0
IND_00449,7,14,0.2413793103448276,17,346,3,4,5,43,0,1.0545454545454545,5,0.6470752948570796,0
IND_00450,7,10,0.21739130434782608,9,349,3,4,4,42,0,1.0454545454545454,4,0.4838350768891031,0
IND_00451,7,10,0.20408163265306123,18,346,2,4,5,33,0,1.065217391304348,5,0.42286107955891117,0
IND_00452,6,11,0.22,18,355,3,4,5,43,0,1.1363636363636365,5,1.4929057326517452,0
IND_00453,7,17,0.3617021276595745,22,343,4,4,5,53,0,1.0444444444444445,4,2.2116501478662087,0
IND_00454,7,11,0.23404255319148937,9,353,3,4,5,43,0,1.0444444444444445,5,0.3716539032285691,0
IND_00455,7,12,0.21428571428571427,18,354,3,4,5,43,0,1.0769230769230769,5,1.2948754163322609,0
IND_00456,6,7,0.15217391304347827,16,363,3,4,5,43,0,1.069767441860465,5,0.5700987910512627,0
IND_00457,6,11,0.21568627450980393,13,354,2,4,5,33,0,1.0625,5,0.25554176762029873,0
IND_00458,7,13,0.22807017543859648,18,340,3,4,5,43,0,1.0363636363636364,4,1.380984010909727,0
IND_00459,7,9,0.1875,16,328,3,4,5,43,0,1.0666666666666667,5,1.6180993429075536,0
IND_00460,6,11,0.2619047619047619,12,365,3,4,5,43,0,1.05,5,0.404017655593878,0
IND_00461,6,11,0.21153846153846154,14,345,3,4,5,43,0,1.1063829787234043,5,0.26618321491671637,0
IND_00462,7,12,0.2553191489361702,14,363,4,4,5,53,0,1.0681818181818181,5,2.304103597424768,0
IND_00463,7,12,0.24489795918367346,15,364,3,4,5,43,0,1.0888888888888888,5,1.1010809020529249,0
IND_00464,7,13,0.2826086956521739,10,346,2,4,5,33,0,1.069767441860465,5,0.34926583427780883,0
IND_00465,6,11,0.20754716981132076,17,349,4,4,5,53,0,1.06,4,0.24787061542808025,0
IND_00466,7,10,0.19230769230769232,19,359,2,4,5,33,0,1.1304347826086956,5,2.8196992275412587,0
IND_00467,7,10,0.18181818181818182,22,364,3,4,5,43,0,1.0784313725490196,5,0.8248875219626858,0
IND_00468,6,8,0.21052631578947367,10,337,3,4,5,43,0,1.027027027027027,5,0.6958624723038419,0
IND_00469,7,9,0.23076923076923078,8,325,2,4,5,33,0,1.0,5,0.4941990370047537,0
IND_00470,6,18,0.28125,21,348,4,4,5,53,0,1.0847457627118644,5,4.191010929342816,0
IND_00471,5,11,0.25,11,363,4,4,5,53,0,1.0476190476190477,5,0.5971180814391353,0
IND_00472,7,12,0.2857142857142857,6,340,1,4,5,23,0,1.024390243902439,4,0.09339312545430682,0
IND_00473,7,11,0.2037037037037037,21,361,2,4,5,33,0,1.08,5,0.3723406662784778,1
IND_00474,7,9,0.17647058823529413,11,336,3,4,4,42,0,1.108695652173913,5,1.05239608955432,0
IND_00475,7,12,0.24,9,361,3,4,5,43,0,1.0869565217391304,4,0.18832635265779532,0
IND_00476,7,7,0.14285714285714285,18,358,2,4,5,33,0,1.0425531914893618,3,0.38034204397890464,0
IND_00477,7,13,0.30952380952380953,16,353,3,4,5,43,0,1.05,3,1.3389598736057666,0
IND_00478,7,14,0.3181818181818182,14,356,4,4,5,53,0,1.0476190476190477,5,0.7781526603569177,0
IND_00479,7,11,0.22916666666666666,12,344,4,4,5,53,0,1.0909090909090908,5,0.3312432090220033,0
IND_00480,7,14,0.2413793103448276,20,337,3,4,5,43,0,1.1153846153846154,5,1.1885351056127516,0
IND_00481,6,11,0.22448979591836735,20,369,4,4,5,53,0,1.0208333333333333,4,1.5822622072386339,0
IND_00482,7,16,0.3333333333333333,13,356,4,4,5,53,0,1.0666666666666667,5,1.142957220463733,0
IND_00483,7,12,0.2553191489361702,10,360,3,4,5,43,0,1.0444444444444445,5,0.13729981119908613,1
IND_00484,7,17,0.3148148148148148,15,337,3,4,5,43,0,1.0188679245283019,4,0.7097203084492387,0
IND_00485,7,15,0.3191489361702128,12,345,3,4,5,43,0,1.0681818181818181,5,1.4031480281313442,0
IND_00486,7,14,0.3783783783783784,8,369,2,4,5,33,0,1.0277777777777777,4,0.2345184803686747,0
IND_00487,7,12,0.3,13,348,4,4,5,53,0,1.0526315789473684,4,0.5602588306117271,0
IND_00488,6,12,0.2608695652173913,16,364,3,4,5,43,0,1.0952380952380953,5,1.5407911664663607,0
IND_00489,7,14,0.22580645161290322,23,357,2,4,5,33,0,1.0689655172413792,5,0.44265556077643325,0
IND_00490,6,7,0.13725490196078433,13,345,3,4,5,43,0,1.0,5,1.0064280293521561,0
IND_00491,7,9,0.1875,13,360,2,4,5,33,0,1.0212765957446808,5,6.596294432436681,0
IND_00492,7,13,0.28888888888888886,10,357,2,4,5,33,0,1.0714285714285714,5,0.257593061226905,0
IND_00493,7,13,0.23214285714285715,18,330,3,4,5,43,0,1.037037037037037,5,0.326447431092011,0
IND_00494,7,8,0.18181818181818182,13,357,2,4,5,33,0,1.1282051282051282,4,0.27122279033157365,0
IND_00495,6,13,0.24528301886792453,14,362,3,4,5,43,0,1.0816326530612246,5,1.3833132943479378,0
IND_00496,5,12,0.2926829268292683,12,359,2,4,5,33,0,1.0512820512820513,4,0.47681973859341054,0
IND_00497,7,12,0.24489795918367346,13,366,2,4,5,33,0,1.0888888888888888,5,0.2678480750263556,0
IND_00498,7,13,0.22413793103448276,15,356,3,4,5,43,0,1.0943396226415094,5,1.9251869731343974,0
IND_00499,7,12,0.2,19,368,2,4,5,33,0,1.0526315789473684,5,0.37589129278042355,0
IND_00500,7,15,0.3125,18,369,3,4,5,43,0,1.1428571428571428,4,0.48195259272844165,0
IND_00501,6,8,0.16666666666666666,16,364,3,4,4,42,0,1.0666666666666667,5,2.2697306726856765,0
IND_00502,7,14,0.28,19,349,3,4,5,43,0,1.0869565217391304,5,1.4548432366748905,0
IND_00503,6,14,0.25925925925925924,17,358,2,4,5,33,0,1.1020408163265305,5,0.9540266875464581,0
IND_00504,7,15,0.24193548387096775,23,346,4,4,5,53,0,1.087719298245614,5,1.1899359062038215,0
IND_00505,6,8,0.21052631578947367,8,363,3,4,5,43,0,1.027027027027027,3,1.2899036931707777,1
IND_00506,7,12,0.2727272727272727,10,347,3,4,5,43,0,1.0476190476190477,4,0.45541916353928047,0
IND_00507,6,15,0.35714285714285715,10,358,3,4,5,43,0,1.05,5,0.5929682141723218,0
IND_00508,7,10,0.20408163265306123,13,343,2,4,5,33,0,1.0425531914893618,5,0.1273795478665039,0
IND_00509,7,10,0.2127659574468085,13,369,2,4,5,33,0,1.0,5,0.4937154850565606,0
IND_00510,6,10,0.21739130434782608,19,362,2,4,5,33,0,1.069767441860465,5,1.8924109335847032,0
IND_00511,7,13,0.21666666666666667,18,361,4,4,5,53,0,1.0344827586206897,5,4.004071432130283,0
IND_00512,7,8,0.17391304347826086,15,354,3,4,5,43,0,1.069767441860465,5,0.46793006868082937,0
IND_00513,7,19,0.35185185185185186,16,362,3,4,5,43,0,1.0588235294117647,4,1.0707081932287092,0
IND_00514,7,9,0.15254237288135594,20,356,3,4,5,43,0,1.0925925925925926,5,0.6017348003312902,0
IND_00515,5,13,0.26,10,365,3,4,5,43,0,1.0638297872340425,5,1.0214875302167445,0
IND_00516,5,12,0.23076923076923078,16,360,4,4,5,53,0,1.1063829787234043,5,0.3997826352732563,0
IND_00517,7,7,0.2,9,324,3,4,5,43,0,1.0606060606060606,4,0.2750416651874503,0
IND_00518,5,14,0.2641509433962264,17,354,3,4,5,43,0,1.1041666666666667,5,0.6753909867352028,0
IND_00519,6,16,0.3137254901960784,14,360,4,4,5,53,0,1.0851063829787233,4,2.7852414872779967,0
IND_00520,7,13,0.28888888888888886,9,351,2,4,5,33,0,1.0465116279069768,5,0.26462470667874705,0
IND_00521,7,17,0.29310344827586204,17,348,2,4,5,33,0,1.0545454545454545,5,1.7857164681321736,0
IND_00522,7,13,0.24528301886792453,13,350,4,4,5,53,0,1.127659574468085,5,0.5677464618350652,0
IND_00523,7,12,0.21818181818181817,16,337,2,4,5,33,0,1.0576923076923077,5,0.3839374460797815,0
IND_00524,7,8,0.18604651162790697,9,320,3,4,5,43,0,1.1025641025641026,4,0.29806456052729857,0
IND_00525,7,14,0.2413793103448276,17,363,3,4,5,43,0,1.0740740740740742,5,0.48912794233914275,0
IND_00526,6,13,0.3023255813953488,11,342,2,4,5,33,0,1.048780487804878,5,0.9721911701400048,0
IND_00527,7,8,0.2,10,326,2,4,5,33,0,1.0256410256410255,4,0.8140744992529263,0
IND_00528,6,15,0.30612244897959184,14,343,3,4,5,43,0,1.065217391304348,5,0.6344967775318239,0
IND_00529,7,13,0.2,21,372,3,4,5,43,0,1.0833333333333333,5,0.5715197460283677,0
IND_00530,7,8,0.1951219512195122,9,341,3,4,4,42,0,1.025,4,0.2601206713462512,0
IND_00531,7,15,0.35714285714285715,11,358,3,4,5,43,0,1.0769230769230769,5,0.26664788416647145,0
IND_00532,7,17,0.2786885245901639,11,356,3,4,5,43,0,1.0701754385964912,5,1.389143456328907,0
IND_00533,7,13,0.23636363636363636,17,361,2,4,5,33,0,1.1458333333333333,5,0.31564627132394046,0
IND_00534,7,14,0.358974358974359,6,361,3,4,5,43,0,1.0833333333333333,5,0.11831237124611112,0
IND_00535,7,11,0.2619047619047619,9,352,3,4,5,43,0,1.0769230769230769,5,0.8329503230098368,0
IND_00536,7,14,0.23333333333333334,21,354,2,4,5,33,0,1.0909090909090908,5,1.1839035863330896,0
IND_00537,7,10,0.21739130434782608,16,353,3,4,5,43,0,1.0952380952380953,5,0.27847988249405453,0
IND_00538,6,16,0.3333333333333333,17,328,4,4,5,53,0,1.1162790697674418,5,0.6031762574133928,0
IND_00539,7,11,0.21568627450980393,10,331,3,4,5,43,0,1.108695652173913,5,1.346347521057326,0
IND_00540,7,12,0.2553191489361702,8,368,3,4,5,43,0,1.119047619047619,5,0.37804566792527966,0
IND_00541,6,14,0.2545454545454545,17,357,4,4,5,53,0,1.0377358490566038,5,0.6373721053905342,0
IND_00542,6,10,0.2564102564102564,13,356,3,4,5,43,0,1.0833333333333333,4,0.2410302187545351,0
IND_00543,7,14,0.32558139534883723,12,351,2,4,5,33,0,1.0238095238095237,5,0.2840341011580601,0
IND_00544,7,4,0.1111111111111111,8,361,2,4,5,33,0,1.0588235294117647,4,0.46914646573169266,0
IND_00545,6,12,0.2857142857142857,11,355,3,4,5,43,0,1.024390243902439,5,0.5444563958691411,0
IND_00546,7,9,0.23076923076923078,9,353,2,4,5,33,0,1.054054054054054,4,0.5265790371617303,0
IND_00547,6,22,0.4074074074074074,15,325,3,4,5,43,0,1.125,5,0.14694245434875058,0
IND_00548,7,11,0.19642857142857142,17,361,3,4,5,43,0,1.0980392156862746,5,0.6883746090824383,0
IND_00549,5,14,0.2978723404255319,14,352,3,4,5,43,0,1.0444444444444445,4,3.752942720755182,0
IND_00550,7,12,0.2033898305084746,14,360,3,4,5,43,0,1.0727272727272728,5,0.8866639376716284,0
IND_00551,7,15,0.23076923076923078,17,355,2,4,5,33,0,1.1607142857142858,5,1.4910241931057855,0
IND_00552,7,11,0.1774193548387097,10,356,4,4,5,53,0,1.1071428571428572,5,1.2325038035131566,1
IND_00553,7,11,0.20754716981132076,20,362,2,4,5,33,0,1.0816326530612246,5,0.2368180427990607,0
IND_00554,6,7,0.175,18,348,3,4,5,43,0,1.0256410256410255,5,0.41844974652120465,0
IND_00555,6,12,0.23529411764705882,18,347,3,4,5,43,0,1.108695652173913,5,0.6909620268059572,0
IND_00556,6,11,0.2558139534883721,14,341,3,4,5,43,0,1.075,4,1.8238834396736832,0
IND_00557,6,16,0.3018867924528302,19,353,2,4,5,33,0,1.0192307692307692,5,1.2749115123244605,0
IND_00558,7,11,0.22916666666666666,14,352,3,4,5,43,0,1.0434782608695652,4,0.8339675482344521,0
IND_00559,6,12,0.35294117647058826,7,366,2,4,5,33,0,1.096774193548387,3,0.7799657757252108,0
IND_00560,5,12,0.2857142857142857,11,361,3,4,5,43,0,1.0769230769230769,5,0.8191072024388694,0
IND_00561,7,17,0.34,14,350,2,4,5,33,0,1.0,5,0.5702575230273043,0
IND_00562,7,7,0.1346153846153846,11,365,3,4,5,43,0,1.0196078431372548,4,1.0822080776192282,0
IND_00563,7,18,0.32727272727272727,13,358,4,4,5,53,0,1.0377358490566038,5,0.21236660658012999,0
IND_00564,7,14,0.2978723404255319,12,359,3,4,5,43,0,1.0444444444444445,5,0.3067126800916038,0
IND_00565,7,15,0.2631578947368421,10,348,3,4,5,43,0,1.0555555555555556,5,0.7567670633255703,0
IND_00566,7,18,0.3,14,357,2,4,5,33,0,1.0909090909090908,5,0.30867801429442715,0
IND_00567,7,10,0.19230769230769232,15,363,2,4,5,33,0,1.0612244897959184,5,1.5952192447466245,0
IND_00568,6,7,0.175,10,362,3,4,5,43,0,1.0256410256410255,5,0.2744793142648367,0
IND_00569,6,19,0.35185185185185186,19,353,4,4,5,53,0,1.1020408163265305,5,0.5208639748969058,0
IND_00570,7,14,0.2028985507246377,22,367,3,4,5,43,0,1.1311475409836065,4,0.9203137280584178,0
IND_00571,7,15,0.2830188679245283,13,352,3,4,5,43,0,1.06,5,1.1160312472321403,0
IND_00572,7,8,0.16,15,351,3,4,5,43,0,1.0638297872340425,4,1.1722228155783894,0
