customer_id,predicted_label,risk_score
SYNID0107318803,0,0.28084567
SYNID0107319063,0,0.33627608
SYNID0107319223,0,0.31400022
SYNID0107319316,0,0.43338898
SYNID0107319449,0,0.38556477
SYNID0107319462,0,0.6265956
SYNID0107319504,0,0.17010012
SYNID0107319541,0,0.57796437
SYNID0107319693,0,0.1986905
SYNID0107319896,0,0.2495556
SYNID0107320267,0,0.5997239
SYNID0107320298,0,0.24229874
SYNID0107320536,0,0.6700895
SYNID0107320968,0,0.17529026
SYNID0107321246,1,0.9999999
SYNID0107321291,0,0.55020654
SYNID0107321442,0,0.42980018
SYNID0107321566,0,0.36474988
SYNID0107321663,0,0.22228542
SYNID0107321791,0,0.58184654
SYNID0107321798,0,0.3906135
SYNID0107321836,0,0.17748986
SYNID0107322612,0,0.5426357
SYNID0107322697,0,0.6725325
SYNID0107322716,0,0.64587694
SYNID0107322773,0,0.70568997
SYNID0107322960,0,0.25608405
SYNID0107323006,0,0.19784215
SYNID0107323038,0,0.27334362
SYNID0107323309,0,0.45025414
SYNID0107323358,0,0.5182809
SYNID0107323726,0,0.23830648
SYNID0107323732,0,0.2968284
SYNID0107323817,0,0.59183
SYNID0107324222,0,0.1808865
SYNID0107324409,0,0.60616094
SYNID0107324565,0,0.34157798
SYNID0107324756,0,0.4938113
SYNID0107325383,0,0.2836045
SYNID0107325864,1,0.9963005
SYNID0107326346,0,0.3842999
SYNID0107326416,0,0.44192192
SYNID0107327149,0,0.57232827
SYNID0107327347,0,0.51215136
SYNID0107327380,0,0.1910655
SYNID0107327594,0,0.2812935
SYNID0107328119,0,0.25201574
SYNID0107328142,0,0.50362784
SYNID0107328217,0,0.38440153
SYNID0107328955,0,0.3798948
SYNID0107329142,0,0.58829516
SYNID0107329168,0,0.22804804
SYNID0107329250,0,0.46666938
SYNID0107329425,0,0.46146065
SYNID0107329461,0,0.27220887
SYNID0107329501,0,0.51509315
SYNID0107329591,0,0.18058446
SYNID0107329766,0,0.4988217
SYNID0107329847,0,0.52054745
SYNID0107329955,0,0.3216925
SYNID0107330288,0,0.26770565
SYNID0107330546,0,0.38007572
SYNID0107330550,0,0.26766798
SYNID0107330749,0,0.29250318
SYNID0107330780,0,0.54410404
SYNID0107330864,0,0.25127012
SYNID0107330935,0,0.5083563
SYNID0107331162,0,0.6455477
SYNID0107331382,0,0.23229314
SYNID0107331803,0,0.2630952
SYNID0107332190,0,0.2451115
SYNID0107332215,0,0.6135877
SYNID0107332221,0,0.39047647
SYNID0107332381,0,0.29903516
SYNID0107332424,0,0.16273862
SYNID0107332516,0,0.5976664
SYNID0107332719,0,0.56102556
SYNID0107333054,0,0.40900037
SYNID0107333063,0,0.679969
SYNID0107333101,0,0.7039332
SYNID0107333667,0,0.5813553
SYNID0107333947,0,0.63698465
SYNID0107334481,0,0.35263827
SYNID0107334515,0,0.52709997
SYNID0107334524,0,0.6856891
SYNID0107334606,0,0.35429528
SYNID0107334611,0,0.25997055
SYNID0107334732,0,0.38286602
SYNID0107334829,0,0.28509247
SYNID0107335032,0,0.19163504
SYNID0107335120,0,0.30961946
SYNID0107335388,0,0.22768758
SYNID0107335489,0,0.6102466
SYNID0107335596,0,0.36045852
SYNID0107336421,0,0.2005843
SYNID0107337527,0,0.5935801
SYNID0107337715,0,0.5596446
SYNID0107337814,0,0.6023055
SYNID0107338232,1,1.0
SYNID0107338359,0,0.2209922
SYNID0107338396,0,0.42562804
SYNID0107338466,0,0.7263627
SYNID0107338628,1,0.9867349
SYNID0107338644,0,0.21320598
SYNID0107338655,0,0.3782652
SYNID0107339124,0,0.24827674
SYNID0107339472,0,0.40294543
SYNID0107339796,0,0.2493317
SYNID0107339884,0,0.62794435
SYNID0107340243,1,0.99629086
SYNID0107340625,0,0.7515254
SYNID0107340727,0,0.63002205
SYNID0107340773,0,0.24914347
SYNID0107340810,0,0.50040615
SYNID0107340862,0,0.4466496
SYNID0107341166,0,0.3058256
SYNID0107341190,0,0.6527389
SYNID0107341276,0,0.1903719
SYNID0107341416,0,0.526668
SYNID0107341513,0,0.3539173
SYNID0107341813,0,0.4344259
SYNID0107341974,0,0.36780515
SYNID0107342169,1,0.9902807
SYNID0107342568,0,0.5419342
SYNID0107342714,0,0.5933197
SYNID0107342760,0,0.58403957
SYNID0107342860,0,0.30213782
SYNID0107342991,0,0.3932964
SYNID0107343070,0,0.27082244
SYNID0107343168,0,0.6497094
SYNID0107343197,0,0.22900632
SYNID0107343366,0,0.2545484
SYNID0107343371,0,0.23622735
SYNID0107343545,0,0.3758825
SYNID0107343643,0,0.5772822
SYNID0107343661,0,0.40415385
SYNID0107344419,0,0.68490297
SYNID0107344718,0,0.5770584
SYNID0107344809,0,0.40784
SYNID0107344915,0,0.6064452
SYNID0107344917,1,0.880564
SYNID0107345137,0,0.6247573
SYNID0107345165,0,0.5214118
SYNID0107345493,0,0.7405321
SYNID0107345600,0,0.40141538
SYNID0107345844,0,0.5262136
SYNID0107347471,0,0.5411321
SYNID0107347584,0,0.30127633
SYNID0107347690,0,0.42126122
SYNID0107347984,0,0.39135617
SYNID0107348160,0,0.6289738
SYNID0107348323,0,0.5787351
SYNID0107348413,0,0.496441
SYNID0107348459,0,0.6259833
SYNID0107348793,0,0.55092067
SYNID0107348866,0,0.40639967
SYNID0107349075,0,0.46866173
SYNID0107349765,0,0.57150257
SYNID0107350408,0,0.33060375
SYNID0107350541,0,0.2843372
SYNID0107350647,1,0.99999994
SYNID0107350719,1,0.98578566
SYNID0107350774,0,0.39082444
SYNID0107350979,0,0.61682546
SYNID0107351110,0,0.15981638
SYNID0107351139,0,0.18915597
SYNID0107351308,0,0.35202727
SYNID0107351737,0,0.51925766
SYNID0107351738,0,0.51459676
SYNID0107351811,0,0.700194
SYNID0107351821,0,0.48429397
SYNID0107351907,0,0.32943946
SYNID0107351992,0,0.29024813
SYNID0107352269,0,0.42981678
SYNID0107352802,0,0.7138896
SYNID0107352940,0,0.43085334
SYNID0107353108,0,0.17285608
SYNID0107353289,0,0.47185177
SYNID0107353851,0,0.6919195
SYNID0107353912,0,0.51803404
SYNID0107354150,0,0.47281864
SYNID0107354552,0,0.6643854
SYNID0107354589,0,0.3921479
SYNID0107354641,0,0.6396707
SYNID0107354903,0,0.153488
SYNID0107355557,1,0.8849945
SYNID0107355780,0,0.41193464
SYNID0107355945,0,0.504897
SYNID0107355993,0,0.32691485
SYNID0107356044,0,0.38573593
SYNID0107356171,0,0.30646145
SYNID0107356179,0,0.38402864
SYNID0107356198,0,0.19332504
SYNID0107356612,0,0.5762824
SYNID0107357690,1,0.9882489
SYNID0107357910,0,0.33074757
SYNID0107358009,0,0.41325033
SYNID0107358048,0,0.6177502
SYNID0107358202,0,0.62227374
SYNID0107358247,0,0.59192085
SYNID0107358255,0,0.34232682
SYNID0107358495,0,0.64076096
SYNID0107358520,0,0.3315802
SYNID0107358621,0,0.30272707
SYNID0107358818,0,0.4786031
SYNID0107359776,0,0.17849687
SYNID0107359970,0,0.44794366
SYNID0107360140,0,0.714821
SYNID0107360150,0,0.27649233
SYNID0107360239,0,0.68694574
SYNID0107360616,0,0.1675648
SYNID0107360708,0,0.16966815
SYNID0107360971,0,0.5193729
SYNID0107361147,0,0.53803384
SYNID0107361411,0,0.2770312
SYNID0107361490,0,0.19908284
SYNID0107361866,0,0.6568389
SYNID0107361897,0,0.45674226
SYNID0107362181,0,0.19665268
SYNID0107362292,0,0.2833586
SYNID0107362377,1,1.0
SYNID0107362385,0,0.28503808
SYNID0107362405,0,0.32341594
SYNID0107362757,0,0.27866644
SYNID0107362936,0,0.6899571
SYNID0107363052,0,0.47053564
SYNID0107363066,0,0.424483
SYNID0107363070,0,0.22344485
SYNID0107363645,0,0.3461451
SYNID0107363775,0,0.3854345
SYNID0107363947,0,0.18326898
SYNID0107364375,0,0.53796667
SYNID0107364742,0,0.2432462
SYNID0107364887,0,0.5105543
SYNID0107364986,0,0.48847342
SYNID0107365027,0,0.1968057
SYNID0107365571,0,0.73025596
SYNID0107365675,0,0.20286354
SYNID0107365812,0,0.26957947
SYNID0107365932,0,0.38895023
SYNID0107365964,1,1.0
SYNID0107365982,0,0.29817328
SYNID0107366297,0,0.43990037
SYNID0107366987,1,0.9995212
SYNID0107367078,0,0.3123579
SYNID0107367228,0,0.6029143
SYNID0107367236,0,0.6330265
SYNID0107367670,0,0.36732808
SYNID0107367879,0,0.19726253
SYNID0107367883,0,0.26576227
SYNID0107368279,0,0.17758475
SYNID0107368632,0,0.6833595
SYNID0107368821,0,0.5674172
SYNID0107369002,0,0.39986557
SYNID0107369003,0,0.3997742
SYNID0107369298,0,0.16569853
SYNID0107369466,0,0.4482024
SYNID0107369508,0,0.17232227
SYNID0107369610,0,0.28296247
SYNID0107369684,0,0.46664748
SYNID0107369724,1,0.9470874
SYNID0107369734,0,0.5601825
SYNID0107369825,0,0.24319743
SYNID0107369845,0,0.56093013
SYNID0107370023,0,0.3176844
SYNID0107370489,0,0.53373325
SYNID0107370884,0,0.19080171
SYNID0107370961,0,0.22434112
SYNID0107371106,0,0.7734054
SYNID0107371236,0,0.35197982
SYNID0107371259,0,0.24518462
SYNID0107371781,1,1.0
SYNID0107371863,0,0.23732284
SYNID0107371904,0,0.18455093
SYNID0107371912,0,0.2528984
SYNID0107372016,0,0.61061066
SYNID0107372043,0,0.6536112
SYNID0107372080,0,0.5116318
SYNID0107372127,0,0.5875736
SYNID0107372485,0,0.24386404
SYNID0107372515,0,0.18220666
SYNID0107372875,0,0.39099506
SYNID0107373101,0,0.21744224
SYNID0107373735,1,0.9281076
SYNID0107375192,0,0.6872309
SYNID0107375498,0,0.38138354
SYNID0107375621,0,0.48134437
SYNID0107375801,0,0.33060786
SYNID0107375810,0,0.480257
SYNID0107375831,0,0.20964165
SYNID0107375839,0,0.1686868
SYNID0107376042,0,0.47580576
SYNID0107376154,0,0.2691543
SYNID0107376417,1,0.9063456
SYNID0107376814,0,0.6456685
SYNID0107376915,0,0.18219812
SYNID0107377352,0,0.17837004
SYNID0107377563,0,0.6152927
SYNID0107377684,0,0.2811003
SYNID0107377879,0,0.49271864
SYNID0107377915,0,0.45429006
SYNID0107378029,0,0.38204888
SYNID0107378068,0,0.31942704
SYNID0107378096,0,0.57777077
SYNID0107378176,0,0.6047169
SYNID0107378213,0,0.1510841
SYNID0107378302,0,0.73357236
SYNID0107378445,0,0.23267277
SYNID0107378517,0,0.24435665
SYNID0107379003,0,0.3475129
SYNID0107379221,0,0.18730086
SYNID0107379228,0,0.3779481
SYNID0107379587,0,0.55374056
SYNID0107380101,0,0.53009176
SYNID0107380163,0,0.21208175
SYNID0107380272,0,0.26496404
SYNID0107380455,0,0.5252673
SYNID0107380470,1,0.8798723
SYNID0107380473,0,0.2884882
SYNID0107380503,0,0.15991999
SYNID0107380525,0,0.22320355
SYNID0107380905,0,0.33044463
SYNID0107380972,0,0.63324773
SYNID0107381063,0,0.5658292
SYNID0107381108,0,0.23711787
SYNID0107381310,1,0.9836063
SYNID0107381497,0,0.58509135
SYNID0107381520,0,0.20466766
SYNID0107381555,1,1.0
SYNID0107381742,0,0.64494526
SYNID0107382385,0,0.6299648
SYNID0107382499,0,0.20145114
SYNID0107382637,0,0.5174556
SYNID0107382689,0,0.49209464
SYNID0107382696,0,0.22468731
SYNID0107382756,0,0.32732877
SYNID0107382912,0,0.72226024
SYNID0107383147,0,0.28492036
SYNID0107383536,0,0.22497
SYNID0107383694,0,0.26901296
SYNID0107383817,0,0.2502052
SYNID0107383833,0,0.566784
SYNID0107383838,1,0.9886513
SYNID0107383948,0,0.16767983
SYNID0107383987,0,0.48487929
SYNID0107384066,0,0.6535249
SYNID0107384786,0,0.36844376
SYNID0107384920,0,0.5260956
SYNID0107385633,0,0.3948047
SYNID0107385846,0,0.29826888
SYNID0107385877,0,0.2673772
SYNID0107386014,0,0.6200313
SYNID0107386038,0,0.569311
SYNID0107386057,1,0.99996006
SYNID0107386463,0,0.17456488
SYNID0107386547,0,0.3240167
SYNID0107386586,0,0.2392792
SYNID0107386992,0,0.20410502
SYNID0107387028,0,0.2024994
SYNID0107387098,0,0.62072843
SYNID0107387103,0,0.32483265
SYNID0107387105,0,0.4050475
SYNID0107387127,0,0.51163715
SYNID0107387491,1,0.99999964
SYNID0107387591,0,0.5969076
SYNID0107387599,0,0.583965
SYNID0107387874,0,0.42608064
SYNID0107387887,0,0.55878204
SYNID0107388047,0,0.56826293
SYNID0107388073,0,0.29660016
SYNID0107388110,0,0.65768796
SYNID0107388280,0,0.16472124
SYNID0107388437,0,0.18265505
SYNID0107388949,0,0.6146906
SYNID0107389504,0,0.24153443
SYNID0107389521,1,0.9999175
SYNID0107389536,0,0.19230004
SYNID0107389566,0,0.61491215
SYNID0107389625,0,0.4760661
SYNID0107389858,0,0.29887494
SYNID0107390233,0,0.16815528
SYNID0107390295,0,0.33014822
SYNID0107390459,0,0.20503224
SYNID0107390482,0,0.7463574
SYNID0107390613,0,0.3863631
SYNID0107390631,0,0.26444957
SYNID0107390940,0,0.17259483
SYNID0107390978,0,0.6126392
SYNID0107391023,0,0.3438958
SYNID0107391901,0,0.46857437
SYNID0107391909,0,0.24568284
SYNID0107392087,0,0.44693342
SYNID0107392158,0,0.20335586
SYNID0107392545,0,0.48629966
SYNID0107392585,0,0.5736419
SYNID0107392864,0,0.6992499
SYNID0107392886,0,0.46961114
SYNID0107393010,0,0.30286053
SYNID0107393303,0,0.29765636
SYNID0107393459,0,0.37892056
SYNID0107394128,0,0.41928416
SYNID0107394273,0,0.72510564
SYNID0107394452,0,0.15624532
SYNID0107394521,0,0.2665006
SYNID0107394568,0,0.61818486
SYNID0107395074,0,0.24915835
SYNID0107395077,0,0.35594657
SYNID0107395361,0,0.21860869
SYNID0107395384,0,0.56656337
SYNID0107395424,0,0.6472191
SYNID0107395581,0,0.5514547
SYNID0107395618,0,0.49360028
SYNID0107396246,0,0.4009006
SYNID0107396323,0,0.43902475
SYNID0107396588,0,0.40446934
SYNID0107396631,0,0.46682808
SYNID0107396670,0,0.3138251
SYNID0107396749,0,0.31321028
SYNID0107396806,0,0.43519786
SYNID0107397377,1,0.89457035
SYNID0107397515,0,0.22509919
SYNID0107397535,0,0.22136515
SYNID0107397842,0,0.319858
SYNID0107397852,0,0.57870334
SYNID0107397880,0,0.6470884
SYNID0107397961,0,0.23989093
SYNID0107398337,0,0.21082413
SYNID0107398416,0,0.44413128
SYNID0107398538,0,0.24026263
SYNID0107398581,0,0.77041775
SYNID0107398602,0,0.49021894
SYNID0107398714,0,0.69716054
SYNID0107398839,0,0.54806364
SYNID0107398994,0,0.25676125
SYNID0107399388,0,0.47732544
SYNID0107399799,0,0.63219744
SYNID0107399859,0,0.4416434
SYNID0107400363,0,0.31463575
SYNID0107400648,0,0.4179088
SYNID0107400722,0,0.56980336
SYNID0107400725,0,0.5894408
SYNID0107400818,0,0.4047803
SYNID0107401060,0,0.35032123
SYNID0107401718,0,0.34018564
SYNID0107401878,0,0.5084145
SYNID0107402038,0,0.39251435
SYNID0107402135,0,0.5134485
SYNID0107402169,0,0.4734281
SYNID0107402262,0,0.26789498
SYNID0107402301,0,0.6211586
SYNID0107402421,0,0.17500807
SYNID0107402544,0,0.6208068
SYNID0107402767,0,0.39513564
SYNID0107402791,0,0.19796118
SYNID0107403119,0,0.60841185
SYNID0107403202,0,0.24993898
SYNID0107403327,0,0.22431332
SYNID0107403336,0,0.29543197
SYNID0107403372,0,0.24505998
SYNID0107403574,0,0.22599019
SYNID0107403616,0,0.30402067
SYNID0107403658,0,0.17932068
SYNID0107403906,0,0.23496771
SYNID0107403956,0,0.4004148
SYNID0107404562,1,0.998735
SYNID0107404800,0,0.17896202
SYNID0107405001,0,0.49213102
SYNID0107405060,0,0.26691788
SYNID0107405285,1,0.97707623
SYNID0107405616,0,0.5937947
SYNID0107405865,0,0.19579256
SYNID0107405967,0,0.3461381
SYNID0107406033,0,0.4347962
SYNID0107406054,0,0.23722348
SYNID0107406278,0,0.26851287
SYNID0107406894,0,0.5851018
SYNID0107407038,0,0.31854308
SYNID0107407591,0,0.40884438
SYNID0107408204,0,0.59758705
SYNID0107408445,0,0.4265744
SYNID0107408751,0,0.29576427
SYNID0107408893,0,0.48784655
SYNID0107409065,0,0.25689617
SYNID0107409126,0,0.6810186
SYNID0107409175,0,0.4326956
SYNID0107409367,0,0.18328127
SYNID0107409965,0,0.5561013
SYNID0107410048,0,0.2314237
SYNID0107410193,0,0.73971605
SYNID0107410259,0,0.85698074
SYNID0107410539,0,0.47871327
SYNID0107410572,0,0.40835747
SYNID0107411415,0,0.42999244
SYNID0107411527,0,0.22936875
SYNID0107411813,0,0.22785604
SYNID0107412006,0,0.27060926
SYNID0107412078,0,0.6069845
SYNID0107412387,0,0.4353767
SYNID0107412429,0,0.6658333
SYNID0107412500,0,0.6300751
SYNID0107413180,0,0.32697663
SYNID0107413368,0,0.16542508
SYNID0107414031,0,0.23548494
SYNID0107414174,0,0.5727421
SYNID0107414250,0,0.17042531
SYNID0107414563,0,0.15248956
SYNID0107414579,0,0.17632553
SYNID0107415110,0,0.4276339
SYNID0107415396,0,0.59408593
SYNID0107415628,0,0.17997019
SYNID0107415712,0,0.48095846
SYNID0107415714,0,0.28793532
SYNID0107415743,0,0.2818221
SYNID0107415812,0,0.23413427
SYNID0107416033,0,0.6718028
SYNID0107416109,0,0.6317806
SYNID0107416263,0,0.41078702
SYNID0107416326,1,1.0
SYNID0107416393,0,0.48359787
SYNID0107416468,0,0.5286245
SYNID0107416540,1,0.9838686
SYNID0107416601,0,0.20091633
SYNID0107416875,0,0.29605633
SYNID0107417277,0,0.5274253
SYNID0107417451,0,0.1854063
SYNID0107417562,0,0.37595606
SYNID0107417826,0,0.2640274
SYNID0107417849,0,0.22856292
SYNID0107417857,0,0.48065403
SYNID0107418586,0,0.47960275
SYNID0107418850,0,0.18214609
SYNID0107418979,0,0.20529057
SYNID0107419066,0,0.6975757
SYNID0107419342,0,0.48773673
SYNID0107419356,0,0.47308102
SYNID0107419648,0,0.5724785
SYNID0107419757,0,0.2030918
SYNID0107420077,0,0.48003286
SYNID0107420462,0,0.22229399
SYNID0107420583,0,0.377275
SYNID0107420641,0,0.19378081
SYNID0107420848,0,0.31176955
SYNID0107421102,0,0.52559495
SYNID0107421320,0,0.19109444
SYNID0107421418,0,0.20673083
SYNID0107421487,0,0.61481756
SYNID0107421918,0,0.60263735
SYNID0107422011,0,0.368438
SYNID0107422915,1,1.0
SYNID0107423101,0,0.4150188
SYNID0107423111,0,0.58394474
SYNID0107423611,0,0.43404928
SYNID0107423863,0,0.4491589
SYNID0107423896,0,0.6583004
SYNID0107424125,1,0.94264257
SYNID0107424429,0,0.6386609
SYNID0107424530,0,0.41506332
SYNID0107424581,0,0.22217432
SYNID0107424647,1,0.96091926
SYNID0107424692,0,0.38500288
SYNID0107424738,0,0.5736625
SYNID0107424894,0,0.6293292
SYNID0107425223,0,0.1531713
SYNID0107425278,0,0.4475835
SYNID0107425619,0,0.2225956
SYNID0107425857,0,0.5996715
SYNID0107425881,0,0.8106684
SYNID0107425893,0,0.39804205
SYNID0107425921,0,0.48679706
SYNID0107426179,0,0.80877846
SYNID0107426242,0,0.1816302
SYNID0107426498,0,0.45588902
SYNID0107426757,0,0.44787472
SYNID0107426799,0,0.41442668
SYNID0107427000,0,0.27406177
SYNID0107427060,0,0.5586596
SYNID0107427119,0,0.34106722
SYNID0107427247,1,0.99952936
SYNID0107427521,0,0.61660826
SYNID0107427655,0,0.64438367
SYNID0107427748,0,0.396921
SYNID0107428084,0,0.52230746
SYNID0107428183,0,0.49477065
SYNID0107428185,0,0.2143808
SYNID0107428412,0,0.6492336
SYNID0107429077,0,0.35749525
SYNID0107429218,0,0.16159627
SYNID0107429249,0,0.64885414
SYNID0107429318,0,0.59178406
SYNID0107429398,0,0.16251679
SYNID0107429663,0,0.20268142
SYNID0107429845,0,0.68634117
SYNID0107429941,0,0.178516
SYNID0107429950,0,0.20272908
SYNID0107429972,0,0.27802113
SYNID0107430138,0,0.17374766
SYNID0107430257,0,0.43388346
SYNID0107430731,0,0.23878093
SYNID0107430799,0,0.18351588
SYNID0107430900,0,0.5368762
SYNID0107430997,0,0.5362176
SYNID0107431180,0,0.48699412
SYNID0107432157,0,0.42386544
SYNID0107432463,0,0.18813713
SYNID0107432490,0,0.18261088
SYNID0107432582,0,0.52899224
SYNID0107432588,0,0.35870767
SYNID0107433180,0,0.8243171
SYNID0107433326,0,0.25483978
SYNID0107433390,0,0.32381064
SYNID0107433514,0,0.64332557
SYNID0107433778,0,0.21797173
SYNID0107433808,0,0.51379764
SYNID0107434111,0,0.19483632
SYNID0107434176,0,0.50765646
SYNID0107434285,0,0.31327808
SYNID0107434534,0,0.3804984
SYNID0107434634,0,0.38348573
SYNID0107434820,0,0.1908467
SYNID0107435065,0,0.653883
SYNID0107435439,0,0.5836119
SYNID0107435828,0,0.51031536
SYNID0107436056,0,0.2457508
SYNID0107436108,0,0.6794652
SYNID0107436234,0,0.6512653
SYNID0107436444,0,0.19595064
SYNID0107436587,0,0.6653068
SYNID0107436799,0,0.3221255
SYNID0107437248,0,0.21428774
SYNID0107437424,1,0.98065233
SYNID0107437553,0,0.5503848
SYNID0107438155,0,0.6099657
SYNID0107438202,0,0.45717713
SYNID0107438341,0,0.64337087
SYNID0107438512,0,0.30198774
SYNID0107438603,0,0.48521528
SYNID0107438619,0,0.17943664
SYNID0107438729,1,1.0
SYNID0107438885,0,0.5213562
SYNID0107439085,0,0.59468085
SYNID0107439409,0,0.5656975
SYNID0107440013,0,0.39671642
SYNID0107440063,0,0.36739272
SYNID0107440103,0,0.17485738
SYNID0107440499,0,0.18962707
SYNID0107440689,0,0.43861598
SYNID0107440844,0,0.19763447
SYNID0107440939,0,0.24619031
SYNID0107440955,0,0.30714944
SYNID0107440979,0,0.68321604
SYNID0107441243,0,0.5540432
SYNID0107441442,0,0.40074286
SYNID0107442485,0,0.55678266
SYNID0107442729,0,0.19101061
SYNID0107443399,0,0.32951823
SYNID0107443406,0,0.5176416
SYNID0107443457,0,0.4915058
SYNID0107443685,1,0.99821645
SYNID0107444021,0,0.41694576
SYNID0107444235,0,0.22017361
SYNID0107444319,0,0.3572483
SYNID0107444370,0,0.22067873
SYNID0107444513,0,0.42594075
SYNID0107444607,0,0.22303616
SYNID0107444622,1,0.9999999
SYNID0107444624,0,0.48835722
SYNID0107445237,0,0.47380596
SYNID0107445253,0,0.65534645
SYNID0107445264,0,0.48424518
SYNID0107445754,0,0.33967865
SYNID0107445869,0,0.25180903
SYNID0107446275,0,0.4400873
SYNID0107446286,0,0.23806661
SYNID0107446808,0,0.67433035
SYNID0107446827,0,0.4524853
SYNID0107446987,0,0.5169316
SYNID0107447267,0,0.62278605
SYNID0107447739,0,0.6361826
SYNID0107447801,0,0.44318125
SYNID0107447842,0,0.53970754
SYNID0107447929,0,0.20369166
SYNID0107448148,0,0.60203004
SYNID0107448442,0,0.5580808
SYNID0107448490,0,0.42883235
SYNID0107448591,1,0.9958677
SYNID0107448764,0,0.4331619
SYNID0107448815,0,0.55139524
SYNID0107449060,0,0.27878967
SYNID0107449231,0,0.56468695
SYNID0107449488,0,0.6281419
SYNID0107449669,0,0.5019463
SYNID0107449857,0,0.634099
SYNID0107449867,0,0.18678112
SYNID0107449928,0,0.18582892
SYNID0107450178,0,0.37912318
SYNID0107450398,0,0.67839134
SYNID0107450481,0,0.5900955
SYNID0107450500,0,0.16238198
SYNID0107450697,0,0.27262628
SYNID0107450830,0,0.42260855
SYNID0107450905,0,0.5201239
SYNID0107450979,0,0.55420965
SYNID0107451020,1,1.0
SYNID0107451269,0,0.43977615
SYNID0107451321,0,0.21665005
SYNID0107451628,0,0.58346707
SYNID0107451993,0,0.35511884
SYNID0107452139,0,0.61563134
SYNID0107452287,0,0.29368627
SYNID0107452307,0,0.5179867
SYNID0107452524,0,0.4217179
SYNID0107452567,0,0.39052954
SYNID0107452887,0,0.39076963
SYNID0107453141,0,0.5488303
SYNID0107453156,0,0.5504287
SYNID0107453342,0,0.25777295
SYNID0107453449,1,0.99998325
SYNID0107453925,0,0.404213
SYNID0107454027,1,0.9929299
SYNID0107454374,0,0.41745934
SYNID0107454902,0,0.46443504
SYNID0107455139,0,0.32657352
SYNID0107455464,0,0.45119357
SYNID0107455470,0,0.1815546
SYNID0107455485,0,0.5351346
SYNID0107455747,0,0.39239293
SYNID0107455824,0,0.4836656
SYNID0107456091,0,0.40203133
SYNID0107456627,0,0.18108486
SYNID0107456807,0,0.22745503
SYNID0107457013,0,0.5555064
SYNID0107457713,0,0.4505506
SYNID0107458001,0,0.4550076
SYNID0107458212,0,0.16782798
SYNID0107458232,0,0.5231804
SYNID0107458311,0,0.16453223
SYNID0107458761,0,0.46039006
SYNID0107458791,0,0.44252238
SYNID0107458830,0,0.28146175
SYNID0107459003,0,0.19707796
SYNID0107459365,0,0.1622648
SYNID0107459374,0,0.34620795
SYNID0107459432,0,0.6970851
SYNID0107459923,0,0.24700166
SYNID0107460184,0,0.37151918
SYNID0107460502,0,0.21726708
SYNID0107460860,0,0.57535386
SYNID0107461149,0,0.17730695
SYNID0107461248,0,0.4808279
SYNID0107461611,0,0.19625942
SYNID0107461842,0,0.30299044
SYNID0107462217,1,0.9263502
SYNID0107462293,0,0.5511784
SYNID0107462438,0,0.20934813
SYNID0107462594,0,0.29479733
SYNID0107462627,0,0.33958006
SYNID0107462799,0,0.5844723
SYNID0107462909,0,0.49721453
SYNID0107463088,0,0.5603867
SYNID0107463187,0,0.49046144
SYNID0107463697,0,0.67994964
SYNID0107463910,1,0.9410855
SYNID0107463919,0,0.20157246
SYNID0107463925,0,0.20363426
SYNID0107463939,0,0.2829303
SYNID0107464235,0,0.44499958
SYNID0107464279,0,0.3513467
SYNID0107464361,0,0.42946613
SYNID0107464552,0,0.35910225
SYNID0107464669,1,0.9851655
SYNID0107464813,0,0.24098302
SYNID0107464926,0,0.72140324
SYNID0107464935,1,0.93147254
SYNID0107465306,1,0.9997322
SYNID0107465311,0,0.43912625
SYNID0107465313,0,0.31230915
SYNID0107465401,0,0.5219872
SYNID0107465667,0,0.2833272
SYNID0107465785,0,0.17966022
SYNID0107465793,1,0.9892266
SYNID0107465862,0,0.5710383
SYNID0107465961,0,0.6375212
SYNID0107466177,0,0.7700665
SYNID0107466259,1,0.8704963
SYNID0107466669,1,0.94953185
SYNID0107466828,0,0.43781483
SYNID0107467107,0,0.31660503
SYNID0107467211,0,0.5452914
SYNID0107467480,0,0.517172
SYNID0107467600,0,0.17185152
SYNID0107467724,0,0.625626
SYNID0107467775,0,0.48274958
SYNID0107468221,0,0.21142791
SYNID0107468254,0,0.2274098
SYNID0107468685,0,0.49059534
SYNID0107469168,0,0.45348397
SYNID0107469456,0,0.6160504
SYNID0107469523,0,0.48175752
SYNID0107469881,0,0.16293187
SYNID0107469897,0,0.36288688
SYNID0107470121,0,0.6574191
SYNID0107470313,0,0.33296916
SYNID0107470434,0,0.41661686
SYNID0107470553,0,0.40561786
SYNID0107470684,0,0.3513684
SYNID0107471046,0,0.24871598
SYNID0107471694,1,0.9960336
SYNID0107472125,0,0.8305967
SYNID0107472194,0,0.36123174
SYNID0107472413,0,0.59737784
SYNID0107472419,0,0.22856127
SYNID0107472450,0,0.22057979
SYNID0107472495,0,0.2906427
SYNID0107472792,0,0.16658542
SYNID0107473087,0,0.4808517
SYNID0107473187,0,0.6993798
SYNID0107473257,0,0.26556784
SYNID0107473633,0,0.20484297
SYNID0107474045,0,0.46125507
SYNID0107474201,0,0.49867377
SYNID0107474304,0,0.26883784
SYNID0107474389,1,0.99980205
SYNID0107474733,0,0.27020353
SYNID0107474880,0,0.7354184
SYNID0107475131,0,0.5699526
